DataSize	Repetition	NProc	Time[us]
50000		100000		1000		2781045224
50000		100000		1000		2782713255
50000		100000		1000		2767716472
50000		100000		1000		2773703800
50000		100000		1000		2785383158
50000		100000		1000		2754817663
50000		100000		1000		2791749137
50000		100000		1000		2787951866
50000		100000		1000		2752422345
50000		100000		1000		2771159050
