DataSize	Repetition	NProc	Time[us]
10000		5000		10000		450548558
10000		5000		10000		455258340
10000		5000		10000		438896590
10000		5000		10000		475651750
10000		5000		10000		463116056
10000		5000		10000		461245622
10000		5000		10000		456522175
10000		5000		10000		450979480
10000		5000		10000		452437844
10000		5000		10000		452433220
