DataSize	Repetition	NProc	Time[us]
5000		5000		10000		321518597
5000		5000		10000		341880334
5000		5000		10000		316305626
5000		5000		10000		314170000
5000		5000		10000		333193507
5000		5000		10000		324969239
5000		5000		10000		305675144
5000		5000		10000		312766048
5000		5000		10000		316833191
5000		5000		10000		326389067
