DataSize	Repetition	NProc	Time[us]
10000		5000		1000		45927062
10000		5000		1000		45948420
10000		5000		1000		45704066
10000		5000		1000		45063124
10000		5000		1000		46368610
10000		5000		1000		45825643
10000		5000		1000		46381493
10000		5000		1000		45379524
10000		5000		1000		45411306
10000		5000		1000		45933770
